,text,label
1515,"The executive who leads Microsoft #39;s government sales effort is leaving to become CEO of a telecommunications company, the software maker said on Tuesday.",4
1516, PHILADELPHIA (Sports Network) - Owners on Thursday  unanimously voted to extend the term of baseball commissioner  Bud Selig for three years through 2009.,2
1517,"AP - Mahmoud Abbas, the temporary successor to Yasser Arafat, escaped unharmed Sunday when militants firing assault rifles burst into a mourning tent for the deceased Palestinian leader, killing two security guards and wounding six other people.",1
1518,"Its legal battles over, the software vendor will focus on sales until the market ripens.",4
1519,SCOTSMAN John Stewart - drafted in to turn around Australia #39;s largest bank - said today the overhaul of National Australia Bank will take several years as he unveiled an  #39;unacceptable #39; 15 fall in the group #39;s full-year cash earnings.,3
1520,"CAPE CANAVERAL-- The explosive growth of tools and toys using data from the US military #39;s array of Global Positioning System satellites is showing no signs of letting up, and the US Air Force aims to meet demand.",4
1521,A pro-Pakistan rebel group has claimed responsibility for a landmine attack that has killed 11 people in Kashmir. The Current News Service reports that Hizbul Mujahedin also claims to have snatched six AK ,1
1522,Did you know the United States has no right to ban cross-border gambling on the Internet? That #39;s what the World Trade Organization decreed after the two-island nation of Antiqua and Barbuda complained about ,3
1523,"Reuters - Jerry Seinfeld is returning to NBC,\along with TV pals Elaine, George and Kramer, for a special\Thanksgiving Day retrospective on the smash hit ""show about\nothing,"" the network said on Thursday.",4
1524,"LG Philips is developing what the company claims is the world #39;s largest organic light-emitting diode display. The company, which manufactures thin-film-transistor (TFT) LCD screens in South Korea, unveiled ",4
1525,"Except for times when I use one online database that supports Microsoft #39;s (nasdaq: MSFT - news - people ) dismal excuse for a browser, I never have much use for the blue lower-case  quot;e quot; on my desktop.",4
1526,"In another time and place, a spot in the Coaches vs. Cancer Classic would have been about an opportunity for Alabama A amp;M of the Southwestern Athletic Conference to gain exposure and build upon last season #39;s 13-17 record.",2
1527,"American courts came into direct conflict with Russia yesterday, after Russia insisted it would push on with plans to sell off the main chunk of stricken oil giant Yukos ",3
1528,"Tyco International Inc. (TYC.N: Quote, Profile, Research) on Thursday raised its dividend for the first time in five years, the latest indication of change at the once scandal-tarnished diversified manufacturer.",3
1529,"John Olerud isn #39;t sure whether he #39;ll be wearing a Yankees uniform come Opening Day 2005, but the first baseman isn #39;t ruling out that option.",2
1530,Madison City Councilwoman Cynthia McCollum played a key role in the National League of Cities #39; negotiations with eBay to limit the use of racially derogatory words on listings on eBay #39;s Web site.,4
1531,"AP - The security guards were trying to hustle Mia Hamm off the field, but she was having none of it. Making a U-turn, Hamm headed directly to a group of young fans seated in the stands who were screaming for her autograph.",2
1532,"October 22, 2004. England captain David Beckham has escaped disciplinary action by the Football Association for his deliberate yellow card against Wales.",2
1533,US stocks changed course suddenly on Tuesday as chatter on the Internet speculated that early exit polls show Sen. John Kerry leading the presidential election in key states.,3
1534,Iraq #39;s interim prime minister warns that efforts to resolve the standoff in Fallujah peacefully have entered their  #39; #39;final phase #39; #39; and says he won #39;t hesitate to launch  #39; #39;a military solution.,1
1535,"Tyler Ecker caught a short pass from Chad Henne over the middle, eluded two tackles and lumbered down the sideline for a 31-yard touchdown with 1:57 left to give the 14th-ranked Wolverines a 27-24 victory over the No.",2
1536,"USATODAY.com - Fans of The Incredibles looking for another fix from director Brad Bird can look no further than The Iron Giant, out on DVD Tuesday. The little-seen 1999 animated adventure shows off the early talent of the director, who is the force behind this holiday season's animated superhero smash.",4
1537,Puerto Rican middleweight Felix Trinidad has returned to the ring in spectacular fashion beating Ricardo Mayorga in his comeback fight at Madison Square Garden.,2
1538,"Highland Hospitality Corp. a lodging real estate investment trust, said Friday that it bought four hotels from Wyndham International Inc. for \$227 million, plus closing adjustments. ",3
1539,"AP - Former Pro Bowl receiver Andre Rison signed with the CFL's Toronto Argonauts on Saturday, less than two weeks after a U.S. judge ordered his arrest for failing to pay child support.",2
1540,"NAJAF: A fierce gunbattle erupted between US troops and radical Shi #39;ite militants near Najaf #39;s holy shrine this morning, a Reuters witness said.",1
1541,"AP - Last summer, the Seattle Seahawks were a trendy pick to reach the Super Bowl. As they keep reminding themselves, that goal remains attainable. Yet one day after their second loss to NFC West rival St. Louis, everyone from coach Mike Holmgren down was asking the same question.",2
1542,Iraq #39;s interim government has resumed talks to pacify the western town of Falluja and avert a military assault on the rebel stronghold that has faced heavy US bombardment in recent days.,1
1543,"AP - President Bush paused on Veterans Day to honor the ""hidden heroes"" in America's military who have fought in Iraq and Afghanistan during his presidency and in wars past. He also paid tribute to soldiers he said are waging a winning battle against insurgents west of Baghdad.",1
1544,"AP - Florida's 67 county elections supervisors proposed dramatic reforms, including replacing Election Day with 11 days of voting and doing away with voting precincts.",1
1545,"At the heart of the scandal is a relationship between the Air Force and its main supplier, the Boeing Company, that had grown increasingly cozy.",3
1546,"If your on Social Security, expect fatter checks next year as benefits rise nearly \$25 a month. The government today reports more than 47 million Americans will start seeing the increase in their January checks, but some say that money wont go far.",3
1547,Nintendo Co. returned to profit in the first half of the fiscal year from the same period a year ago as the Japanese video-game maker erased foreign exchange losses and earned more from game sales.,3
1548,"KABUL, Afghanistan -- A bomb ripped through a US patrol in southern Afghanistan yesterday, killing two American soldiers and wounding another, a reminder of the country's insecurity after a newly resolved hostage drama.",1
1549,Google Founders Selling Off Stock\\Is this a sign that Google stack is overpriced? Or does it just mean that since there is so much interest in Google and its shares right now that the founders decided to sell off a big part of their holdings with the search engine. Dow ...,4
1550,"Northern Ireland #39;s main pro-British paramilitary group, The Ulster Defence Association (UDA), has pledged to end all violence and work towards complete disarmament.",1
