,text,label
1769, Dragsholm Castle (Danish: Dragsholm Slot) is a historic building in Zealand Denmark.For about 800 years there has been a building on the islet by the “drag”. From the original palace over the medieval castle to the current baroque style Dragsholm Castle has had an influence on and been influenced by changing times and the surrounding community.Today Dragsholm Castle has restaurant and hotel facilities.,7
1770, Acmaeoderopsis is a genus of beetles in the family Buprestidae containing the following species: Acmaeoderopsis chisosensis (Knull 1952) Acmaeoderopsis guttifera (LeConte 1859) Acmaeoderopsis hassayampae (Knull 1961) Acmaeoderopsis hualpaiana (Knull 1952) Acmaeoderopsis hulli (Knull 1928) Acmaeoderopsis jaguarina (Knull 1938) Acmaeoderopsis junki (Théry 1929) Acmaeoderopsis paravaripilis (Barr 1972) Acmaeoderopsis prosopis Davidson 2006 Acmaeoderopsis rockefelleri (Cazier 1951) Acmaeoderopsis vaga (Barr 1972) Acmaeoderopsis varipilis (Van Dyke 1934) Acmaeoderopsis westcotti (Barr 1972)↑,10
1771, Plamen Penev (born 8 February 1994) is a Bulgarian footballer who plays as a forward for Beroe Stara Zagora in the Bulgarian A Professional Football Group.,4
1772, The Genius After Hours is a 1961 album by Ray Charles. All of the songs were taken from the same three studio sessions that created the album The Great Ray Charles which featured the use of both a trio and a septet; the latter arranged by Quincy Jones. Also appearing on the album is David Fathead Newman on tenor and alto as well as the trumpeter Joseph Bridgewater. It was reissued in 1985 by Atlantic Jazzlore.,12
1773, Philip Phil Byrne (born 1874) was an Irish hurler who played for the Tipperary senior team.Byrne made his first appearance for the team during the 1895 championship and was a regular member of the starting fifteen at various times until his retirement after the 1904 championship. During that time he won four All-Ireland medals and four Munster medals.At club level Byrne played with both Clonoulty-Rossmore and Boherlahan-Dualla.,4
1774, A paten or diskos is a small plate usually made of silver or gold used to hold Eucharistic bread which is to be consecrated. It is generally used during the service itself while the reserved sacrament are stored in the tabernacle in a ciborium.,1
1775, The Seventh Seal (Swedish: Det sjunde inseglet) is a 1957 Swedish drama-fantasy film written and directed by Ingmar Bergman. Set in Sweden during the Black Death it tells of the journey of a medieval knight (Max von Sydow) and a game of chess he plays with the personification of Death (Bengt Ekerot) who has come to take his life. Bergman developed the film from his own play Wood Painting.,13
1776, Cleveland Cleve Eaton (born August 31 1939) is an American jazz double bassist from Fairfield Alabama a suburb of Birmingham Alabama. His most famous accomplishments are substantial playing stints with the Ramsey Lewis Trio and later with the Count Basie Orchestra. His 1975 recording Plenty Good Eaton is also considered a classic in the funk music genre.,3
1777, Sinocorophium is a genus of amphipod crustaceans comprising the following species:Sinocorophium alienense (Chapman 1988)Sinocorophium heteroceratum Yu 1938)Sinocorophium homoceratum (Yu 1938)Sinocorophium intermedium (Ngoc 1965)Sinocorophium japonicum (Hirayama 1984)Sinocorophium lamellatum (Hirayama 1984)Sinocorophium minutum (Ngoc 1965)Sinocorophium monospinum (Shen 1955)Sinocorophium sinensis (Zhang 1974)Sinocorophium triangulopedarum (Hirayama 1986)↑,10
1778, Kochany [kɔˈxanɨ] is a village in the administrative district of Gmina Wodynie within Siedlce County Masovian Voivodeship in east-central Poland. It lies approximately 10 kilometres (6 mi) south-west of Wodynie 33 km (21 mi) south-west of Siedlce and 67 km (42 mi) south-east of Warsaw.,9
1779, King Air Charter is a charter airline based in Lanseria South Africa.,1
1780, James Allen (also known as George Walton Jonas Pierce James H. York Burley Grove etc.) was a Massachusetts resident and highwayman in the early 19th century.After a prolonged life of banditry Allen was eventually imprisoned in the Massachusetts State Prison. He died in prison and is remembered for delivering a death-bed confession to his warden one copy of which was bound in the author's skin. This copy of Narrative of the Life of James Allen alias Jonas Pierce alias James H.,3
1781, James Harcourt was a British character actor. He was born on 20 April 1873 in Headingley Leeds West Riding of Yorkshire.He started work as a cabinet maker and drifted into amateur dramatics. He appeared as a stage actor first in 1903 and worked with the Liverpool Repertory Company from 1919 to 1931.He died in London on 18 February 1951 aged 77.,3
1782, TED Kayseri Koleji was founded in 1966 in order enable all the children in Turkey to benefit from the equal and high quality education opportunities.TED Kayseri College is the third largest school in TED. Its aim was to educate brilliant multi-lingual cultivated and socially responsible students. Since its foundation thousands of students have graduated from the school.,2
1783, The Fourth & Walnut Center (previously known by the names Clopay Building and the First National Bank Building) is a building in Cincinnati Ohio. It was the tallest in the state for many years. The building was designed by Burnham & Associates and completed in 1904.The architect Daniel Burnham of Chicago designed the Clopay Building (a combination of the words clothing and paper) in the Chicago school.,7
1784, Interlake High School (IHS) is a public secondary school in Bellevue Washington one of the four traditional high schools in the Bellevue School District. It is known for its offering of the International Baccalaureate program and its Gifted and Talented program. Its mascot is a Saint Bernard named Bernie and the school's sports teams are known as the Saints.,2
1785, Ezekiel Hart (May 15 1767 – September 16 1843) was a Jewish Canadian entrepreneur and politician. He is said to be the first Jew to be elected to public office in the British Empire but this assertion is made questionable by the election of the Jewish Francis Salvador to the South Carolina General Assembly in 1774.He was elected three times by the voters of Trois-Rivières to the Legislative Assembly of Lower Canada.,5
1786, The Golden-collared Manakin (Manacus vitellinus) is a species of bird in the Pipridae family.It is found in Colombia Costa Rica and Panama. Its natural habitats are subtropical or tropical moist lowland forests and heavily degraded former forest.,10
1787, Now Esto Es Musica! Latino 3 was released on October 2 2007. Unlike the previous two NOW Latino albums this volume features eighteen tracks rather than twenty and adds songs from the salsa and bachata musical genres.,12
1788, George-Emmanuel Lazaridis (born 1978 Thessaloniki Greece) is a Greek classical pianist and composer.,3
1789, Legalise Drugs and Murder is an EP by the doom metal band Electric Wizard. It is the band's EP release and contains the only recordings with drummer Simon Poole and bassist Glenn Charman.,12
1790, Buried Fire is a fantasy novel by Jonathan Stroud first published in 1999 by Corgi. It was initially part of the Fire Chronicles but later the series was disbanded by the publisher.,14
1791, Astrotech Corporation formerly Spacehab Inc. is an aerospace company headquartered in Austin Texas which provides commercial space products and services to NASA the U.S. Department of Defense international space agencies and global commercial customers. The Company changed its name to Astrotech Corporation in 2009 to align the corporate name with the company's core business offering Astrotech Space Operation.,1
